step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
354.0,1.0,683348.73,0.0,0.0,703068.86,1386417.58,0.0,0
205.0,0.0,88932.08,0.0,0.0,279601.65,368533.73,0.0,0
203.0,0.0,18942.72,0.0,0.0,1818785.1,1837727.83,0.0,0
236.0,0.0,137854.79,0.0,0.0,696209.8,834064.58,0.0,0
308.0,0.0,90941.18,30489.0,0.0,0.0,90941.18,0.0,0
404.0,0.0,9044.28,938.0,0.0,209349.32,218393.6,0.0,0
524.0,1.0,634516.58,0.0,0.0,1164402.84,1798919.41,0.0,0
354.0,0.0,257775.98,0.0,0.0,16263032.91,16520808.89,0.0,0
34.0,1.0,1748204.56,116579.0,0.0,0.0,1748204.56,0.0,0
326.0,0.0,147130.87,423908.0,276777.13,851134.56,998265.43,0.0,0
34.0,0.0,432838.21,28593.0,0.0,0.0,432838.21,0.0,0
161.0,0.0,105352.69,0.0,0.0,3349756.32,3455109.01,0.0,0
1.0,1.0,15326.3,105867.0,90540.7,0.0,15326.3,0.0,0
166.0,0.0,23632.93,455307.84,431674.91,517193.19,550147.01,0.0,0
691.0,0.0,79414.55,34141.0,0.0,540068.27,619482.82,0.0,0
490.0,0.0,106381.8,95841.0,0.0,0.0,106381.8,0.0,0
136.0,0.0,72635.31,0.0,0.0,137163.35,777578.94,0.0,0
330.0,1.0,304696.02,0.0,0.0,1203288.34,1507984.36,0.0,0
400.0,0.0,47954.12,0.0,0.0,124574.36,172528.48,0.0,0
349.0,0.0,151366.17,10142.0,0.0,96376.41,247742.58,0.0,0
180.0,0.0,148312.21,3072.0,0.0,212065.27,360377.48,0.0,0
35.0,0.0,371864.87,0.0,0.0,2914009.4,3285874.27,0.0,0
353.0,0.0,573509.48,49502.0,0.0,3444319.35,4019417.88,0.0,0
187.0,0.0,117263.13,17537.0,0.0,29943.03,147206.17,0.0,0
395.0,0.0,2225.04,0.0,0.0,148191.18,377963.98,0.0,0
255.0,1.0,89319.41,0.0,0.0,221597.87,181952.3,0.0,0
347.0,0.0,342250.63,100556.0,0.0,0.0,342250.63,0.0,0
308.0,1.0,1086376.78,0.0,0.0,2833131.8,3919508.58,0.0,0
139.0,0.0,390298.85,0.0,0.0,6918406.34,7308705.19,0.0,0
130.0,1.0,2612462.67,49589.0,0.0,314032.0,2926494.67,0.0,0
43.0,0.0,318096.79,20537.0,0.0,0.0,318096.79,0.0,0
273.0,0.0,283145.0,0.0,0.0,385503.0,668648.0,0.0,0
255.0,1.0,801702.49,0.0,0.0,1992914.67,2794617.16,0.0,0
9.0,0.0,321228.24,33008.0,0.0,0.0,561368.72,0.0,0
297.0,1.0,973288.91,23978.0,0.0,146166.04,1119454.96,0.0,0
41.0,0.0,212561.63,0.0,0.0,1440458.65,1653020.28,0.0,0
206.0,0.0,372404.48,46101.0,0.0,467413.63,839818.11,0.0,0
347.0,1.0,451444.07,0.0,0.0,679232.86,1130676.93,0.0,0
260.0,1.0,261979.36,0.0,0.0,290678.46,552657.81,0.0,0
402.0,0.0,314196.32,0.0,0.0,1351640.52,1665836.84,0.0,0
279.0,0.0,27922.74,0.0,0.0,1120704.53,1148627.27,0.0,0
565.0,0.0,190457.1,745.0,0.0,1808663.2,1999120.3,0.0,0
260.0,1.0,642497.4,23180.0,0.0,0.0,642497.4,0.0,0
374.0,0.0,291727.45,0.0,0.0,1968818.89,2260546.34,0.0,0
323.0,1.0,3159971.64,5160.0,0.0,342068.12,3502039.76,0.0,0
155.0,1.0,173202.77,0.0,0.0,273185.43,672729.74,0.0,0
347.0,0.0,140257.69,5677.0,0.0,2422412.33,2562670.02,0.0,0
203.0,0.0,47791.26,0.0,0.0,1024766.3,1223785.42,0.0,0
306.0,0.0,35398.24,0.0,0.0,1844820.99,1880219.24,0.0,0
331.0,0.0,65882.39,0.0,0.0,1262753.98,1328636.37,0.0,0
15.0,1.0,175141.92,0.0,0.0,467993.29,643135.2,0.0,0
41.0,0.0,118450.43,0.0,0.0,876676.4,995126.84,0.0,0
136.0,1.0,166561.25,28607.25,0.0,537615.49,985559.5,0.0,0
520.0,0.0,244949.27,39957.0,0.0,0.0,244949.27,0.0,0
162.0,0.0,194763.28,831.0,0.0,0.0,967973.0,0.0,0
285.0,0.0,253758.65,30646.0,0.0,0.0,253758.65,0.0,0
136.0,0.0,66547.1,24984.0,0.0,377791.28,618859.91,0.0,0
281.0,0.0,90185.42,21859.0,0.0,0.0,90185.42,0.0,0
404.0,1.0,265515.91,62887.15,0.0,386038.59,651554.5,0.0,0
332.0,0.0,106346.77,0.0,0.0,1361790.96,1468137.72,0.0,0
303.0,1.0,1591390.05,7185.0,0.0,7900.61,1599290.66,0.0,0
36.0,0.0,233031.97,42611.21,0.0,1118587.19,1351619.16,0.0,0
228.0,0.0,191187.23,10629.0,0.0,285289.91,476477.14,0.0,0
186.0,0.0,491901.11,0.0,0.0,5286253.35,5778154.47,0.0,0
15.0,1.0,327918.75,0.0,0.0,377414.79,705333.54,0.0,0
208.0,0.0,162937.36,55686.0,0.0,82650.26,245587.62,0.0,0
298.0,0.0,587286.26,20046.0,0.0,414726.03,1002012.29,0.0,0
379.0,0.0,195464.47,30186.0,0.0,73040.86,268505.32,0.0,0
644.0,0.0,23386.64,0.0,0.0,138053.51,161440.16,0.0,0
350.0,0.0,25663.84,0.0,0.0,1250106.88,1275770.71,0.0,0
186.0,1.0,247024.09,21134.0,0.0,0.0,0.0,0.0,0
11.0,0.0,4440.85,10811.0,6370.15,160088.0,0.0,0.0,0
359.0,1.0,18762.94,10698.0,0.0,0.0,18762.94,0.0,0
264.0,1.0,41658.62,0.0,0.0,6670687.14,6712345.77,0.0,0
140.0,0.0,160143.83,39836.0,0.0,193472.6,353616.43,0.0,0
298.0,0.0,292919.49,0.0,0.0,3567109.34,3860028.83,0.0,0
14.0,0.0,68488.82,13987.0,0.0,1023546.86,861517.32,0.0,0
395.0,1.0,1183297.35,0.0,0.0,1608664.31,2791961.66,0.0,0
167.0,0.0,125214.93,48180.0,0.0,4362161.12,4487376.05,0.0,0
184.0,0.0,596081.16,527.0,0.0,3178808.67,3774889.83,0.0,0
347.0,0.0,226996.69,0.0,0.0,946668.73,1173665.42,0.0,0
203.0,0.0,102184.77,0.0,0.0,279147.09,381331.87,0.0,0
229.0,1.0,197169.63,0.0,0.0,2552361.72,2749531.35,0.0,0
179.0,0.0,273781.08,0.0,0.0,3303104.96,3503926.73,0.0,0
229.0,0.0,93107.22,0.0,0.0,1961904.53,2055011.75,0.0,0
308.0,0.0,142694.76,0.0,0.0,519558.18,662252.93,0.0,0
234.0,0.0,136768.15,51534.0,0.0,6557097.51,6693865.66,0.0,0
323.0,0.0,560428.3,1045.0,0.0,136339.24,696767.54,0.0,0
235.0,0.0,21202.64,15210.0,0.0,0.0,21202.64,0.0,0
37.0,0.0,495781.74,106268.0,0.0,0.0,495781.74,0.0,0
324.0,0.0,342750.29,21927.0,0.0,0.0,342750.29,0.0,0
186.0,0.0,371432.95,502359.0,130926.05,461508.41,832941.36,0.0,0
235.0,0.0,69087.07,0.0,0.0,836308.6,905395.67,0.0,0
538.0,0.0,318741.13,52282.0,0.0,0.0,318741.13,0.0,0
356.0,0.0,20591.21,11645.0,0.0,0.0,20591.21,0.0,0
139.0,0.0,30104.06,0.0,0.0,341454.94,371559.0,0.0,0
34.0,0.0,137755.73,178210.0,40454.27,47489.76,185245.49,0.0,0
329.0,0.0,359779.14,0.0,0.0,2082235.0,2442014.14,0.0,0
160.0,1.0,524793.91,49996.0,0.0,372933.64,897727.56,0.0,0
304.0,0.0,131571.63,314.0,0.0,0.0,131571.63,0.0,0
182.0,0.0,156249.13,8285.0,0.0,47515.21,203764.34,0.0,0
284.0,0.0,37941.71,0.0,0.0,301489.45,339431.15,0.0,0
133.0,0.0,67360.99,155.0,0.0,429368.8,496729.79,0.0,0
14.0,0.0,91132.86,0.0,0.0,1036071.48,1237009.06,0.0,0
283.0,1.0,2560268.75,0.0,0.0,9026216.63,11586485.38,0.0,0
323.0,0.0,57401.47,11293.0,0.0,29503.03,86904.5,0.0,0
257.0,0.0,121378.54,0.0,0.0,369448.2,852860.82,0.0,0
281.0,0.0,542535.41,0.0,0.0,1582119.73,2168268.05,0.0,0
282.0,0.0,230422.73,10981.0,0.0,0.0,230422.73,0.0,0
235.0,0.0,114649.54,80568.0,0.0,0.0,114649.54,0.0,0
276.0,0.0,126897.21,13542.0,0.0,143889.87,270787.08,0.0,0
154.0,0.0,145733.55,0.0,0.0,892335.37,1022368.7,0.0,0
41.0,0.0,253412.73,0.0,0.0,649906.06,903318.79,0.0,0
322.0,0.0,423123.87,0.0,0.0,1449103.84,1872227.71,0.0,0
259.0,0.0,46171.37,101691.0,55519.63,1260652.22,1306823.59,0.0,0
308.0,0.0,49376.66,50174.0,797.34,7842169.07,7891545.73,0.0,0
165.0,0.0,16304.11,588251.94,571947.84,222418.95,263884.96,0.0,0
377.0,0.0,156936.66,39609.0,0.0,116115.98,273052.63,0.0,0
259.0,0.0,54300.27,206834.0,152533.73,656602.54,710902.81,0.0,0
376.0,0.0,62216.93,0.0,0.0,574515.34,636732.27,0.0,0
548.0,1.0,235913.43,59692.0,0.0,8208.96,244122.39,0.0,0
281.0,0.0,276791.68,21452.0,0.0,0.0,276791.68,0.0,0
331.0,0.0,181194.45,0.0,0.0,631117.44,812311.89,0.0,0
380.0,0.0,67926.87,277.0,0.0,0.0,67926.87,0.0,0
278.0,1.0,539098.64,21128.0,0.0,0.0,539098.64,0.0,0
346.0,1.0,252260.98,31372.0,0.0,630942.34,883203.32,0.0,0
355.0,0.0,61307.19,10744.0,0.0,468830.25,839998.12,0.0,0
192.0,1.0,1557144.84,98426.59,0.0,7673572.29,9230717.13,0.0,0
687.0,1.0,232727.59,0.0,0.0,401037.79,633765.38,0.0,0
253.0,0.0,54004.11,0.0,0.0,4303932.97,4357937.08,0.0,0
205.0,0.0,17914.46,0.0,0.0,297100.3,315014.77,0.0,0
9.0,0.0,3351.82,54514.0,51162.18,106776.6,0.0,0.0,0
184.0,0.0,426829.12,19894.0,0.0,0.0,426829.12,0.0,0
180.0,0.0,151505.41,31441.0,0.0,77147.84,228653.25,0.0,0
210.0,0.0,17290.01,137284.0,119993.99,0.0,17290.01,0.0,0
347.0,1.0,683928.01,12381.0,0.0,125787.35,809715.36,0.0,0
165.0,0.0,223707.59,25879.0,0.0,3137.96,226845.54,0.0,0
283.0,0.0,77308.71,0.0,0.0,222300.11,299608.82,0.0,0
228.0,0.0,32427.31,0.0,0.0,4610900.58,4643327.88,0.0,0
132.0,0.0,265677.95,0.0,0.0,858057.76,1123735.7,0.0,0
277.0,1.0,915984.36,1252.0,0.0,1005957.45,1921941.81,0.0,0
136.0,0.0,167065.83,41034.0,0.0,24978.89,192044.72,0.0,0
138.0,0.0,247015.59,60203.0,0.0,0.0,247015.59,0.0,0
204.0,1.0,1105042.91,458.0,0.0,0.0,1105042.91,0.0,0
590.0,0.0,33900.08,364.0,0.0,2206705.17,2240605.25,0.0,0
346.0,0.0,123523.1,0.0,0.0,686492.07,810015.17,0.0,0
297.0,0.0,210793.99,0.0,0.0,533506.62,744300.61,0.0,0
407.0,0.0,95710.11,0.0,0.0,124315.86,220025.98,0.0,0
231.0,0.0,106179.95,194098.37,87918.43,233507.37,339687.32,0.0,0
180.0,0.0,865770.53,48794.0,0.0,29788.2,895558.73,0.0,0
211.0,0.0,237446.51,155402.0,0.0,184483.81,421930.33,0.0,0
256.0,0.0,247743.12,125593.0,0.0,219402.02,467145.14,0.0,0
182.0,0.0,120205.66,26175.0,0.0,0.0,120205.66,0.0,0
354.0,0.0,131722.9,116.0,0.0,224716.2,356439.1,0.0,0
259.0,0.0,308923.62,3149.0,0.0,0.0,308923.62,0.0,0
206.0,0.0,225633.32,3063.0,0.0,1824665.8,2050299.12,0.0,0
10.0,0.0,163470.36,0.0,0.0,203985.36,289687.68,0.0,0
141.0,0.0,224227.84,48741.0,0.0,327680.27,551908.1,0.0,0
371.0,0.0,91042.18,89277.0,0.0,48787.01,139829.19,0.0,0
279.0,0.0,205386.26,0.0,0.0,391115.65,596501.91,0.0,0
277.0,0.0,232986.92,177.0,0.0,0.0,232986.92,0.0,0
17.0,0.0,42928.13,0.0,0.0,43435.0,86363.13,0.0,0
40.0,0.0,486856.08,0.0,0.0,3584356.24,4071212.32,0.0,0
373.0,0.0,15229.31,33188.95,17959.63,962267.84,977497.15,0.0,0
20.0,0.0,37357.15,55717.0,18359.85,1587552.93,1624910.08,0.0,0
274.0,0.0,238600.34,10466.0,0.0,0.0,238600.34,0.0,0
164.0,0.0,181560.96,0.0,0.0,265594.14,514621.5,0.0,0
589.0,0.0,184969.85,28350.0,0.0,32811.7,217781.55,0.0,0
324.0,1.0,1337609.05,0.0,0.0,1398402.9,2736011.95,0.0,0
185.0,0.0,396797.21,330.0,0.0,464420.11,861217.32,0.0,0
277.0,0.0,89589.31,0.0,0.0,2389200.17,2478789.48,0.0,0
254.0,0.0,149584.02,0.0,0.0,162221.36,311805.39,0.0,0
37.0,0.0,74267.81,0.0,0.0,1101671.13,1253797.15,0.0,0
202.0,0.0,145698.86,0.0,0.0,146765.87,292464.73,0.0,0
542.0,0.0,277163.21,398064.0,120900.79,1850291.08,2127454.29,0.0,0
234.0,0.0,75432.14,15201.0,0.0,11126.71,86558.85,0.0,0
405.0,0.0,266237.51,27220.0,0.0,0.0,266237.51,0.0,0
133.0,0.0,47660.41,0.0,0.0,53860.41,101520.82,0.0,0
164.0,1.0,724066.22,87036.62,0.0,953596.21,1677662.42,0.0,0
259.0,0.0,58005.65,0.0,0.0,1341151.36,1399157.01,0.0,0
258.0,0.0,163096.67,0.0,0.0,208791.86,371888.53,0.0,0
38.0,1.0,440848.48,80454.0,0.0,0.0,440848.48,0.0,0
376.0,0.0,189244.64,15238.0,0.0,1604117.76,1793362.4,0.0,0
259.0,1.0,341437.34,6409.46,0.0,869232.57,1210669.9,0.0,0
380.0,0.0,26424.57,0.0,0.0,612026.34,638450.9,0.0,0
718.0,1.0,109556.25,201974.0,92417.75,0.0,109556.25,0.0,0
188.0,0.0,5639.49,0.0,0.0,610709.86,616349.36,0.0,0
38.0,0.0,30252.7,51953.0,21700.3,0.0,30252.7,0.0,0
282.0,0.0,36293.77,21737.0,0.0,1025717.41,1062011.19,0.0,0
16.0,0.0,825471.73,15697.0,0.0,0.0,825471.73,0.0,0
95.0,0.0,102192.95,0.0,0.0,274648.3,376841.25,0.0,0
259.0,0.0,88983.94,0.0,0.0,7510297.96,7599281.9,0.0,0
574.0,1.0,1456950.34,0.0,0.0,1617325.28,3074275.63,0.0,0
160.0,0.0,246383.59,68750.0,0.0,0.0,246383.59,0.0,0
254.0,0.0,118707.26,0.0,0.0,786496.99,905204.25,0.0,0
307.0,0.0,254816.69,29094.0,0.0,974398.74,1352201.19,0.0,0
261.0,0.0,95492.5,1391.0,0.0,300372.72,395865.22,0.0,0
353.0,0.0,203006.68,79628.0,0.0,0.0,203006.68,0.0,0
370.0,1.0,1613325.55,0.0,0.0,3506626.66,5119952.22,0.0,0
138.0,0.0,56817.32,0.0,0.0,140263.81,197081.13,0.0,0
138.0,1.0,411522.44,0.0,0.0,432662.07,844184.5,0.0,0
140.0,0.0,127531.1,29971.0,0.0,4538770.87,4666301.98,0.0,0
183.0,1.0,437066.0,0.0,0.0,885978.96,1323044.96,0.0,0
13.0,0.0,237321.42,42689.0,0.0,267790.86,505112.28,0.0,0
137.0,0.0,270650.12,43091.87,0.0,11400.55,282050.67,0.0,0
165.0,0.0,78724.18,41800.0,0.0,9243079.31,9321803.49,0.0,0
229.0,0.0,224760.28,23755.0,0.0,361924.21,586684.49,0.0,0
346.0,0.0,16299.77,0.0,0.0,134445.49,150745.26,0.0,0
130.0,0.0,83526.29,0.0,0.0,457670.32,541196.62,0.0,0
284.0,0.0,147473.39,0.0,0.0,187082.39,334555.78,0.0,0
322.0,0.0,123262.62,8710.0,0.0,0.0,123262.62,0.0,0
324.0,1.0,1093768.04,0.0,0.0,1662522.16,2756290.21,0.0,0
207.0,1.0,323248.52,0.0,0.0,455032.91,778281.44,0.0,0
307.0,0.0,354311.08,57546.0,0.0,0.0,354311.08,0.0,0
322.0,0.0,36042.99,0.0,0.0,5920430.51,5956473.49,0.0,0
256.0,0.0,99159.44,69780.0,0.0,634067.36,733226.8,0.0,0
189.0,0.0,49355.95,1168.0,0.0,0.0,49355.95,0.0,0
235.0,0.0,198377.21,0.0,0.0,1402068.38,1600445.59,0.0,0
186.0,0.0,390974.5,101443.0,0.0,1008355.68,1399330.19,0.0,0
22.0,0.0,240847.53,0.0,0.0,1011918.55,1252766.07,0.0,0
8.0,0.0,170632.83,0.0,0.0,237884.38,0.0,0.0,0
252.0,0.0,45636.96,0.0,0.0,210443.66,256080.62,0.0,0
186.0,0.0,54536.27,0.0,0.0,3511349.98,3565886.25,0.0,0
348.0,0.0,171370.11,0.0,0.0,1377284.75,1548654.86,0.0,0
687.0,1.0,1238396.82,5555.0,0.0,0.0,1238396.82,0.0,0
304.0,0.0,37550.37,40299.0,2748.63,3531033.38,3568583.75,0.0,0
283.0,0.0,47928.73,70135.0,22206.27,12572427.3,12620356.03,0.0,0
142.0,1.0,522550.76,1033.0,0.0,131094.24,653645.0,0.0,0
10.0,0.0,402518.67,61392.0,0.0,0.0,402518.67,0.0,0
303.0,0.0,154811.6,20045.0,0.0,1178095.28,1332906.88,0.0,0
208.0,1.0,1124184.99,0.0,0.0,3078057.48,4202242.47,0.0,0
260.0,0.0,110900.95,141.0,0.0,4990428.98,5101329.94,0.0,0
42.0,0.0,186791.05,0.0,0.0,503384.08,690175.13,0.0,0
206.0,0.0,307170.43,1209.0,0.0,1229135.95,1536306.38,0.0,0
164.0,0.0,186123.88,30141.0,0.0,1284865.26,1470989.14,0.0,0
332.0,0.0,349809.05,5135.27,0.0,949580.11,1080474.31,0.0,0
43.0,0.0,292233.95,22043.0,0.0,94318.86,605799.26,0.0,0
205.0,0.0,184477.96,11189.0,0.0,3007948.28,3192426.24,0.0,0
514.0,0.0,107343.21,0.0,0.0,3507390.55,3614733.77,0.0,0
181.0,0.0,421666.02,25248.0,0.0,0.0,421666.02,0.0,0
305.0,0.0,174296.11,11737.0,0.0,2459.0,176755.11,0.0,0
17.0,0.0,180361.38,0.0,0.0,188891.95,369253.33,0.0,0
166.0,0.0,106106.1,11560.0,0.0,479223.0,585329.1,0.0,0
35.0,0.0,253226.35,106941.0,0.0,17854.08,295541.89,0.0,0
207.0,0.0,36020.4,106374.0,70353.6,2996700.77,3032721.18,0.0,0
130.0,1.0,642358.33,16915.0,0.0,0.0,642358.33,0.0,0
234.0,0.0,336789.5,407770.0,70980.5,222674.16,559463.65,0.0,0
181.0,0.0,148001.68,209.0,0.0,3619021.2,3767022.88,0.0,0
185.0,0.0,561265.07,3732.0,0.0,563550.48,1124815.55,0.0,0
233.0,1.0,107704.19,68824.0,0.0,2260420.11,2368124.3,0.0,0
37.0,0.0,61160.74,0.0,0.0,80055.61,141216.34,0.0,0
182.0,1.0,1378793.87,117385.0,0.0,2513923.5,4188778.12,0.0,0
592.0,0.0,124284.68,4087.0,0.0,25675748.11,25800032.79,0.0,0
476.0,1.0,3556.94,0.0,0.0,10777798.58,10781355.52,0.0,0
19.0,0.0,22384.93,10920.0,0.0,177379.42,373535.94,0.0,0
370.0,0.0,250623.51,0.0,0.0,1864587.97,2115211.49,0.0,0
236.0,0.0,21368.27,28270.0,6901.73,733767.46,755135.72,0.0,0
303.0,0.0,43552.87,0.0,0.0,126762.72,170315.58,0.0,0
212.0,1.0,1661868.41,0.0,0.0,12887599.83,14549468.25,0.0,0
303.0,0.0,550318.79,0.0,0.0,9471717.48,10022036.28,0.0,0
130.0,0.0,66160.72,0.0,0.0,205125.69,271286.41,0.0,0
355.0,1.0,452598.82,21947.0,0.0,241393.81,693992.63,0.0,0
14.0,0.0,307929.98,0.0,0.0,233670.15,0.0,0.0,0
355.0,0.0,176288.49,20949.0,0.0,0.0,176288.49,0.0,0
131.0,1.0,839977.03,0.0,0.0,1720628.98,2560606.0,0.0,0
137.0,0.0,230691.86,52178.0,0.0,113307.94,343999.8,0.0,0
328.0,0.0,206768.37,0.0,0.0,440404.76,647173.14,0.0,0
249.0,0.0,28474.34,0.0,0.0,595813.62,624287.96,0.0,0
205.0,0.0,248419.29,0.0,0.0,960557.4,1208976.69,0.0,0
235.0,1.0,1178267.82,72095.3,0.0,1633880.27,2812148.09,0.0,0
422.0,0.0,146430.03,1531.0,0.0,40972.93,187402.95,0.0,0
284.0,0.0,86866.49,27190.68,0.0,2966507.34,3053373.82,0.0,0
132.0,0.0,56037.7,0.0,0.0,1804807.31,1860845.0,0.0,0
130.0,0.0,18897.62,0.0,0.0,701200.28,720097.9,0.0,0
379.0,0.0,30265.52,0.0,0.0,198673.4,228938.92,0.0,0
179.0,1.0,580358.59,149.0,0.0,0.0,580358.59,0.0,0
235.0,0.0,189758.6,0.0,0.0,434288.22,624046.81,0.0,0
139.0,0.0,290016.71,25514.0,0.0,6445639.45,6735656.16,0.0,0
276.0,0.0,107928.75,696.0,0.0,547726.55,655655.3,0.0,0
44.0,0.0,157161.69,10784.0,0.0,1985715.74,2289419.22,0.0,0
154.0,0.0,174981.51,320786.0,145804.49,0.0,174981.51,0.0,0
305.0,0.0,191983.63,0.0,0.0,6689486.86,6881470.49,0.0,0
305.0,0.0,150017.81,12828.0,0.0,113522.19,263539.99,0.0,0
17.0,0.0,30766.35,0.0,0.0,4246129.45,4276895.8,0.0,0
304.0,0.0,254214.26,0.0,0.0,259504.94,513719.2,0.0,0
325.0,0.0,319346.26,1401.0,0.0,190016.01,509362.27,0.0,0
18.0,0.0,351707.19,73632.0,0.0,13025.21,550439.56,0.0,0
257.0,0.0,101381.22,0.0,0.0,996371.9,1097753.12,0.0,0
133.0,0.0,262576.51,95464.0,0.0,993353.37,1244058.11,0.0,0
19.0,1.0,40983.42,0.0,0.0,5355241.05,5627977.34,0.0,0
379.0,0.0,76486.93,147203.0,70716.07,558363.18,634850.11,0.0,0
273.0,0.0,146872.18,0.0,0.0,237551.75,384423.93,0.0,0
548.0,0.0,234008.61,134869.0,0.0,517777.23,751785.84,0.0,0
227.0,0.0,104948.33,0.0,0.0,2349895.56,2454843.88,0.0,0
355.0,0.0,90941.98,0.0,0.0,909947.49,1000889.48,0.0,0
326.0,0.0,127122.48,282268.0,155145.52,2206459.11,2333581.59,0.0,0
158.0,1.0,132728.18,50868.0,0.0,180072.84,312801.02,0.0,0
130.0,0.0,350257.26,70012.0,0.0,351787.59,702044.85,0.0,0
323.0,0.0,39606.71,0.0,0.0,204229.38,243836.1,0.0,0
710.0,0.0,73438.04,50677.0,0.0,16162.53,89600.56,0.0,0
35.0,1.0,1078675.26,0.0,0.0,5276301.1,6354976.36,0.0,0
18.0,0.0,115379.64,10179.0,0.0,91300.92,357796.85,0.0,0
398.0,0.0,57344.22,0.0,0.0,5293704.98,6702721.82,0.0,0
40.0,1.0,173232.11,0.0,0.0,775780.67,949012.78,0.0,0
202.0,0.0,187599.87,0.0,0.0,6292627.1,6480226.97,0.0,0
137.0,0.0,99959.54,0.0,0.0,612663.63,712623.17,0.0,0
359.0,0.0,288873.86,0.0,0.0,296840.77,585714.64,0.0,0
37.0,0.0,2858.35,0.0,0.0,724651.2,727509.55,0.0,0
133.0,0.0,103530.07,0.0,0.0,841718.41,945248.48,0.0,0
139.0,0.0,149134.36,326195.38,177061.02,4401610.07,4550744.43,0.0,0
225.0,0.0,58167.0,4443.0,0.0,0.0,58167.0,0.0,0
17.0,0.0,35791.43,0.0,0.0,681493.08,717284.51,0.0,0
232.0,0.0,348561.31,63819.0,0.0,8918.15,357479.46,0.0,0
217.0,1.0,2499607.2,0.0,0.0,3922661.82,6422269.02,0.0,0
323.0,0.0,297519.83,17285.0,0.0,0.0,297519.83,0.0,0
395.0,0.0,172530.02,0.0,0.0,10295362.39,10467892.41,0.0,0
135.0,0.0,298614.33,0.0,0.0,373178.3,671792.63,0.0,0
325.0,0.0,250150.36,167.0,0.0,0.0,250150.36,0.0,0
16.0,0.0,63097.07,0.0,0.0,229613.68,202154.58,0.0,0
139.0,0.0,33464.42,173.0,0.0,2170747.5,2204211.92,0.0,0
260.0,0.0,25690.39,16205.0,0.0,8212714.28,8238404.67,0.0,0
208.0,0.0,214550.84,245231.0,30680.16,11184.61,225735.44,0.0,0
142.0,1.0,182438.06,21214.0,0.0,1594955.55,1777393.61,0.0,0
180.0,0.0,107366.33,0.0,0.0,134194.57,241560.9,0.0,0
33.0,0.0,129093.15,667.0,0.0,112681.83,241774.98,0.0,0
401.0,0.0,130462.5,0.0,0.0,1689379.55,1819842.05,0.0,0
235.0,0.0,117954.21,0.0,0.0,1409683.71,1527637.92,0.0,0
36.0,0.0,487386.49,286731.37,0.0,4214652.53,4516192.92,0.0,0
400.0,0.0,3290.89,0.0,0.0,248253.46,251544.35,0.0,0
159.0,1.0,153758.75,0.0,0.0,236393.8,390152.55,0.0,0
132.0,0.0,320805.41,41439.0,0.0,0.0,320805.41,0.0,0
400.0,0.0,64563.34,77501.83,12938.49,806680.49,871243.83,0.0,0
328.0,0.0,240623.87,5095.0,0.0,3220240.19,3460864.06,0.0,0
304.0,0.0,141918.99,0.0,0.0,733036.67,874955.66,0.0,0
325.0,0.0,259244.53,0.0,0.0,515382.33,774626.86,0.0,0
131.0,0.0,110545.3,0.0,0.0,2579768.95,2690314.26,0.0,0
376.0,0.0,35153.64,35181.0,27.36,10407.76,45561.4,0.0,0
22.0,0.0,32532.53,70500.0,37967.47,1105146.75,1137679.28,0.0,0
374.0,0.0,218364.94,0.0,0.0,327313.68,545678.62,0.0,0
187.0,0.0,300419.32,0.0,0.0,9982927.61,10283346.93,0.0,0
157.0,1.0,497329.05,0.0,0.0,3158096.45,3761074.7,0.0,0
228.0,0.0,10085.54,0.0,0.0,592056.89,602142.43,0.0,0
235.0,0.0,15353.62,0.0,0.0,1336825.7,1352179.32,0.0,0
240.0,1.0,278514.33,0.0,0.0,3103104.1,3381618.43,0.0,0
355.0,0.0,104621.78,712658.0,608036.22,1642732.31,1747354.09,0.0,0
18.0,1.0,722550.24,0.0,0.0,973649.72,1696199.96,0.0,0
9.0,0.0,134221.72,898262.0,764040.28,3526.0,137747.72,0.0,0
255.0,0.0,293954.95,133516.09,0.0,3789110.42,4083065.37,0.0,0
186.0,0.0,169879.76,85669.46,0.0,1228664.08,1398543.84,0.0,0
306.0,0.0,49552.39,26873.0,0.0,2988292.38,3037844.77,0.0,0
329.0,1.0,602252.46,0.0,0.0,4518590.79,5120843.26,0.0,0
205.0,1.0,472490.08,0.0,0.0,1243484.52,1715974.6,0.0,0
349.0,0.0,176687.82,29828.0,0.0,2690405.24,2867093.07,0.0,0
136.0,0.0,281166.22,8537.0,0.0,320428.93,601595.15,0.0,0
155.0,1.0,1080310.79,0.0,0.0,1928673.56,3008984.35,0.0,0
346.0,0.0,403209.3,0.0,0.0,4095259.73,4498469.03,0.0,0
35.0,1.0,326362.39,136212.61,0.0,1064137.85,1390500.24,0.0,0
331.0,0.0,86974.89,0.0,0.0,810409.8,963406.37,0.0,0
38.0,0.0,436146.56,38772.0,0.0,645509.62,1081656.18,0.0,0
138.0,0.0,240227.53,0.0,0.0,1054643.67,1294871.2,0.0,0
208.0,0.0,413032.46,0.0,0.0,524362.04,937394.5,0.0,0
357.0,0.0,127149.26,0.0,0.0,1348296.11,1475445.37,0.0,0
347.0,0.0,69116.86,0.0,0.0,521640.34,590757.2,0.0,0
330.0,0.0,276051.23,48633.0,0.0,0.0,276051.23,0.0,0
